Drug,Cell,Label
Lapatinib,IGR39_SKIN,Resistance
Lapatinib,IGROV1_OVARY,Resistance
Lapatinib,IM95_STOMACH,Resistance
Lapatinib,IMR32_AUTONOMIC_GANGLIA,Resistance
Lapatinib,IPC298_SKIN,Resistance
Lapatinib,ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,Resistance
Lapatinib,ISTMES1_PLEURA,Resistance
Lapatinib,ISTMES2_PLEURA,Resistance
Lapatinib,J82_URINARY_TRACT,Resistance
Lapatinib,JHH2_LIVER,Resistance
Lapatinib,JHH4_LIVER,Resistance
Lapatinib,JHH5_LIVER,Sensitivity
Lapatinib,JHH6_LIVER,Resistance
Lapatinib,JHH7_LIVER,Resistance
Lapatinib,JHOS2_OVARY,Resistance
Lapatinib,JHOS4_OVARY,Resistance
Lapatinib,JHUEM2_ENDOMETRIUM,Resistance
Lapatinib,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,JMSU1_URINARY_TRACT,Resistance
Lapatinib,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,K029AX_SKIN,Resistance
Lapatinib,KALS1_CENTRAL_NERVOUS_SYSTEM,Resistance
Lapatinib,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,KCIMOH1_PANCREAS,Resistance
Lapatinib,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,KE39_STOMACH,Resistance
Lapatinib,KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,KELLY_AUTONOMIC_GANGLIA,Resistance
Lapatinib,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,KLE_ENDOMETRIUM,Resistance
Lapatinib,KMBC2_URINARY_TRACT,Resistance
Lapatinib,KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,KMRC1_KIDNEY,Resistance
Lapatinib,KMRC2_KIDNEY,Resistance
Lapatinib,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,KNS42_CENTRAL_NERVOUS_SYSTEM,Resistance
Lapatinib,KNS60_CENTRAL_NERVOUS_SYSTEM,Resistance
Lapatinib,KNS62_LUNG,Resistance
Lapatinib,KNS81_CENTRAL_NERVOUS_SYSTEM,Resistance
Lapatinib,KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,KP2_PANCREAS,Resistance
Lapatinib,KP3_PANCREAS,Resistance
Lapatinib,KP4_PANCREAS,Resistance
Lapatinib,KPNSI9S_AUTONOMIC_GANGLIA,Resistance
Lapatinib,KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,KURAMOCHI_OVARY,Resistance
Lapatinib,KYM1_SOFT_TISSUE,Resistance
Lapatinib,KYSE140_OESOPHAGUS,Sensitivity
Lapatinib,KYSE150_OESOPHAGUS,Resistance
Lapatinib,KYSE180_OESOPHAGUS,Resistance
Lapatinib,KYSE30_OESOPHAGUS,Resistance
Lapatinib,KYSE410_OESOPHAGUS,Resistance
Lapatinib,KYSE450_OESOPHAGUS,Resistance
Lapatinib,KYSE510_OESOPHAGUS,Resistance
Lapatinib,KYSE520_OESOPHAGUS,Resistance
Lapatinib,KYSE70_OESOPHAGUS,Resistance
Lapatinib,L33_PANCREAS,Resistance
Lapatinib,L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,LC1SQSF_LUNG,Resistance
Lapatinib,LCLC103H_LUNG,Resistance
Lapatinib,LN18_CENTRAL_NERVOUS_SYSTEM,Resistance
Lapatinib,LN229_CENTRAL_NERVOUS_SYSTEM,Resistance
Lapatinib,LOUNH91_LUNG,Resistance
Lapatinib,LOXIMVI_SKIN,Resistance
Lapatinib,LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,LS123_LARGE_INTESTINE,Resistance
Lapatinib,LS411N_LARGE_INTESTINE,Resistance
Lapatinib,LS513_LARGE_INTESTINE,Resistance
Lapatinib,LU99_LUNG,Resistance
Lapatinib,LUDLU1_LUNG,Resistance
Lapatinib,MALME3M_SKIN,Resistance
Lapatinib,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,MCAS_OVARY,Resistance
Lapatinib,MCF7_BREAST,Resistance
Lapatinib,MDAMB157_BREAST,Resistance
Lapatinib,MDAMB175VII_BREAST,Sensitivity
Lapatinib,MDAMB415_BREAST,Resistance
Lapatinib,MDAMB435S_SKIN,Resistance
Lapatinib,MDAMB436_BREAST,Resistance
Lapatinib,MDAMB453_BREAST,Resistance
Lapatinib,MDAMB468_BREAST,Resistance
Lapatinib,MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,MELHO_SKIN,Resistance
Lapatinib,MESSA_SOFT_TISSUE,Resistance
Lapatinib,MEWO_SKIN,Resistance
Lapatinib,MFE280_ENDOMETRIUM,Resistance
Lapatinib,MFE296_ENDOMETRIUM,Resistance
Lapatinib,MFE319_ENDOMETRIUM,Resistance
Lapatinib,MG63_BONE,Resistance
Lapatinib,MHHES1_BONE,Resistance
Lapatinib,MIAPACA2_PANCREAS,Resistance
Lapatinib,MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,MKN45_STOMACH,Resistance
Lapatinib,MKN7_STOMACH,Resistance
Lapatinib,MKN74_STOMACH,Resistance
Lapatinib,MOGGCCM_CENTRAL_NERVOUS_SYSTEM,Resistance
Lapatinib,MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,MORCPR_LUNG,Resistance
Lapatinib,MPP89_PLEURA,Resistance
Lapatinib,MSTO211H_PLEURA,Resistance
Lapatinib,NCIH1048_LUNG,Resistance
Lapatinib,NCIH1092_LUNG,Resistance
Lapatinib,NCIH1155_LUNG,Resistance
Lapatinib,NCIH1184_LUNG,Resistance
Lapatinib,NCIH1299_LUNG,Resistance
Lapatinib,NCIH1339_LUNG,Resistance
Lapatinib,NCIH1341_LUNG,Resistance
Lapatinib,NCIH1355_LUNG,Resistance
Lapatinib,NCIH1373_LUNG,Resistance
Lapatinib,NCIH1563_LUNG,Resistance
Lapatinib,NCIH1568_LUNG,Resistance
Lapatinib,NCIH1573_LUNG,Resistance
Lapatinib,NCIH1581_LUNG,Resistance
Lapatinib,NCIH1648_LUNG,Sensitivity
Lapatinib,NCIH1650_LUNG,Resistance
Lapatinib,NCIH1651_LUNG,Resistance
Lapatinib,NCIH1666_LUNG,Sensitivity
Lapatinib,NCIH1693_LUNG,Resistance
Lapatinib,NCIH1694_LUNG,Resistance
Lapatinib,NCIH1703_LUNG,Resistance
Lapatinib,NCIH1792_LUNG,Resistance
Lapatinib,NCIH1793_LUNG,Resistance
Lapatinib,NCIH1869_LUNG,Resistance
Lapatinib,NCIH1915_LUNG,Resistance
Lapatinib,NCIH1944_LUNG,Resistance
Lapatinib,NCIH1975_LUNG,Resistance
Lapatinib,NCIH2009_LUNG,Resistance
Lapatinib,NCIH2023_LUNG,Resistance
Lapatinib,NCIH2030_LUNG,Resistance
Lapatinib,NCIH2052_PLEURA,Resistance
Lapatinib,NCIH2085_LUNG,Resistance
Lapatinib,NCIH2087_LUNG,Resistance
Lapatinib,NCIH211_LUNG,Resistance
Lapatinib,NCIH2122_LUNG,Resistance
Lapatinib,NCIH2170_LUNG,Sensitivity
Lapatinib,NCIH2172_LUNG,Resistance
Lapatinib,NCIH2228_LUNG,Resistance
Lapatinib,NCIH226_LUNG,Resistance
Lapatinib,NCIH2286_LUNG,Resistance
Lapatinib,NCIH23_LUNG,Resistance
Lapatinib,NCIH2444_LUNG,Resistance
Lapatinib,NCIH2452_PLEURA,Resistance
Lapatinib,NCIH28_PLEURA,Resistance
Lapatinib,NCIH322_LUNG,Resistance
Lapatinib,NCIH3255_LUNG,Sensitivity
Lapatinib,NCIH358_LUNG,Resistance
Lapatinib,NCIH441_LUNG,Resistance
Lapatinib,NCIH460_LUNG,Resistance
Lapatinib,NCIH520_LUNG,Resistance
Lapatinib,NCIH522_LUNG,Resistance
Lapatinib,NCIH647_LUNG,Resistance
Lapatinib,NCIH650_LUNG,Resistance
Lapatinib,NCIH661_LUNG,Resistance
Lapatinib,NCIH727_LUNG,Resistance
Lapatinib,NCIH747_LARGE_INTESTINE,Resistance
Lapatinib,NCIH810_LUNG,Resistance
Lapatinib,NCIN87_STOMACH,Sensitivity
Lapatinib,NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,NIHOVCAR3_OVARY,Resistance
Lapatinib,NUGC3_STOMACH,Resistance
Lapatinib,NUGC4_STOMACH,Sensitivity
Lapatinib,OC314_OVARY,Resistance
Lapatinib,OC315_OVARY,Resistance
Lapatinib,OC316_OVARY,Resistance
Lapatinib,OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,OCUM1_STOMACH,Resistance
Lapatinib,OE33_OESOPHAGUS,Resistance
Lapatinib,ONCODG1_OVARY,Resistance
Lapatinib,ONS76_CENTRAL_NERVOUS_SYSTEM,Resistance
Lapatinib,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,OV90_OVARY,Resistance
Lapatinib,OVCAR4_OVARY,Resistance
Lapatinib,OVCAR8_OVARY,Resistance
Lapatinib,OVMANA_OVARY,Resistance
Lapatinib,OVSAHO_OVARY,Resistance
Lapatinib,OVTOKO_OVARY,Resistance
Lapatinib,P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,PANC0203_PANCREAS,Resistance
Lapatinib,PANC0327_PANCREAS,Resistance
Lapatinib,PANC0403_PANCREAS,Resistance
Lapatinib,PANC1005_PANCREAS,Resistance
Lapatinib,PATU8902_PANCREAS,Resistance
Lapatinib,PC14_LUNG,Resistance
Lapatinib,PC3_PROSTATE,Resistance
Lapatinib,PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,PK1_PANCREAS,Resistance
Lapatinib,PK45H_PANCREAS,Resistance
Lapatinib,PK59_PANCREAS,Resistance
Lapatinib,PL45_PANCREAS,Resistance
Lapatinib,PLCPRF5_LIVER,Resistance
Lapatinib,PSN1_PANCREAS,Resistance
Lapatinib,QGP1_PANCREAS,Resistance
Lapatinib,RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,RD_SOFT_TISSUE,Resistance
Lapatinib,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,RERFGC1B_STOMACH,Resistance
Lapatinib,RERFLCAI_LUNG,Resistance
Lapatinib,RERFLCMS_LUNG,Resistance
Lapatinib,RKO_LARGE_INTESTINE,Resistance
Lapatinib,RL952_ENDOMETRIUM,Resistance
Lapatinib,RPMI7951_SKIN,Resistance
Lapatinib,RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,RT112_URINARY_TRACT,Resistance
Lapatinib,RT4_URINARY_TRACT,Resistance
Lapatinib,RVH421_SKIN,Resistance
Lapatinib,SAOS2_BONE,Resistance
Lapatinib,SBC5_LUNG,Resistance
Lapatinib,SCABER_URINARY_TRACT,Resistance
Lapatinib,SCC25_UPPER_AERODIGESTIVE_TRACT,Resistance
Lapatinib,SCC9_UPPER_AERODIGESTIVE_TRACT,Resistance
Lapatinib,SF126_CENTRAL_NERVOUS_SYSTEM,Resistance
Lapatinib,SF295_CENTRAL_NERVOUS_SYSTEM,Resistance
Lapatinib,SH10TC_STOMACH,Resistance
Lapatinib,SHP77_LUNG,Resistance
Lapatinib,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,SIMA_AUTONOMIC_GANGLIA,Resistance
Lapatinib,SJRH30_SOFT_TISSUE,Resistance
Lapatinib,SJSA1_BONE,Resistance
Lapatinib,SKBR3_BREAST,Sensitivity
Lapatinib,SKCO1_LARGE_INTESTINE,Resistance
Lapatinib,SKES1_BONE,Resistance
Lapatinib,SKHEP1_LIVER,Resistance
Lapatinib,SKLMS1_SOFT_TISSUE,Resistance
Lapatinib,SKLU1_LUNG,Resistance
Lapatinib,SKMEL2_SKIN,Resistance
Lapatinib,SKMEL24_SKIN,Resistance
Lapatinib,SKMEL30_SKIN,Resistance
Lapatinib,SKMEL31_SKIN,Resistance
Lapatinib,SKMEL5_SKIN,Resistance
Lapatinib,SKMES1_LUNG,Resistance
Lapatinib,SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,SKNAS_AUTONOMIC_GANGLIA,Resistance
Lapatinib,SKNBE2_AUTONOMIC_GANGLIA,Resistance
Lapatinib,SKNDZ_AUTONOMIC_GANGLIA,Resistance
Lapatinib,SKNFI_AUTONOMIC_GANGLIA,Resistance
Lapatinib,SKNSH_AUTONOMIC_GANGLIA,Resistance
Lapatinib,SKOV3_OVARY,Resistance
Lapatinib,SNGM_ENDOMETRIUM,Resistance
Lapatinib,SNU1_STOMACH,Resistance
Lapatinib,SNU16_STOMACH,Resistance
Lapatinib,SNU182_LIVER,Resistance
Lapatinib,SNU387_LIVER,Resistance
Lapatinib,SNU398_LIVER,Resistance
Lapatinib,SNU423_LIVER,Resistance
Lapatinib,SNU449_LIVER,Resistance
Lapatinib,SNU475_LIVER,Resistance
Lapatinib,SNUC2A_LARGE_INTESTINE,Resistance
Lapatinib,SQ1_LUNG,Resistance
Lapatinib,SU8686_PANCREAS,Resistance
Lapatinib,SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity
Lapatinib,SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,SUIT2_PANCREAS,Resistance
Lapatinib,SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,SW1088_CENTRAL_NERVOUS_SYSTEM,Resistance
Lapatinib,SW1271_LUNG,Resistance
Lapatinib,SW1353_BONE,Resistance
Lapatinib,SW1417_LARGE_INTESTINE,Resistance
Lapatinib,SW1573_LUNG,Resistance
Lapatinib,SW1990_PANCREAS,Resistance
Lapatinib,SW403_LARGE_INTESTINE,Resistance
Lapatinib,SW48_LARGE_INTESTINE,Resistance
Lapatinib,SW480_LARGE_INTESTINE,Resistance
Lapatinib,SW579_THYROID,Resistance
Lapatinib,SW620_LARGE_INTESTINE,Resistance
Lapatinib,SW780_URINARY_TRACT,Resistance
Lapatinib,SW900_LUNG,Resistance
Lapatinib,T24_URINARY_TRACT,Resistance
Lapatinib,T3M10_LUNG,Resistance
Lapatinib,T47D_BREAST,Resistance
Lapatinib,T84_LARGE_INTESTINE,Resistance
Lapatinib,T98G_CENTRAL_NERVOUS_SYSTEM,Resistance
Lapatinib,TC71_BONE,Resistance
Lapatinib,TCCSUP_URINARY_TRACT,Resistance
Lapatinib,TE1_OESOPHAGUS,Resistance
Lapatinib,TE11_OESOPHAGUS,Sensitivity
Lapatinib,TE15_OESOPHAGUS,Resistance
Lapatinib,TE5_OESOPHAGUS,Resistance
Lapatinib,TE617T_SOFT_TISSUE,Sensitivity
Lapatinib,TE9_OESOPHAGUS,Resistance
Lapatinib,TEN_ENDOMETRIUM,Resistance
Lapatinib,TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,TOV112D_OVARY,Resistance
Lapatinib,TOV21G_OVARY,Resistance
Lapatinib,TT2609C02_THYROID,Resistance
Lapatinib,TYKNU_OVARY,Resistance
Lapatinib,U118MG_CENTRAL_NERVOUS_SYSTEM,Resistance
Lapatinib,U2OS_BONE,Resistance
Lapatinib,U87MG_CENTRAL_NERVOUS_SYSTEM,Resistance
Lapatinib,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Lapatinib,UACC257_SKIN,Resistance
Lapatinib,UACC62_SKIN,Resistance
Lapatinib,UACC812_BREAST,Resistance
Lapatinib,UMUC3_URINARY_TRACT,Resistance
Lapatinib,VMRCLCD_LUNG,Resistance
Lapatinib,VMRCRCW_KIDNEY,Resistance
Lapatinib,VMRCRCZ_KIDNEY,Resistance
Lapatinib,WM115_SKIN,Resistance
Lapatinib,WM1799_SKIN,Resistance
Lapatinib,WM2664_SKIN,Resistance
Lapatinib,WM793_SKIN,Resistance
Lapatinib,WM88_SKIN,Resistance
Lapatinib,WM983B_SKIN,Resistance
Lapatinib,YKG1_CENTRAL_NERVOUS_SYSTEM,Resistance
Lapatinib,ZR751_BREAST,Resistance
Lapatinib,ZR7530_BREAST,Sensitivity
Nutlin-3a (-),1321N1_CENTRAL_NERVOUS_SYSTEM,Resistance
Nutlin-3a (-),22RV1_PROSTATE,Resistance
Nutlin-3a (-),42MGBA_CENTRAL_NERVOUS_SYSTEM,Resistance
Nutlin-3a (-),5637_URINARY_TRACT,Resistance
Nutlin-3a (-),639V_URINARY_TRACT,Resistance
Nutlin-3a (-),697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity
Nutlin-3a (-),769P_KIDNEY,Resistance
Nutlin-3a (-),786O_KIDNEY,Resistance
Nutlin-3a (-),8305C_THYROID,Resistance
Nutlin-3a (-),8505C_THYROID,Resistance
Nutlin-3a (-),8MGBA_CENTRAL_NERVOUS_SYSTEM,Resistance
Nutlin-3a (-),A172_CENTRAL_NERVOUS_SYSTEM,Resistance
Nutlin-3a (-),A204_SOFT_TISSUE,Resistance
Nutlin-3a (-),A2058_SKIN,Resistance
Nutlin-3a (-),A253_SALIVARY_GLAND,Resistance
Nutlin-3a (-),A2780_OVARY,Resistance
Nutlin-3a (-),A375_SKIN,Resistance
Nutlin-3a (-),A549_LUNG,Resistance
Nutlin-3a (-),A673_BONE,Resistance
Nutlin-3a (-),ACHN_KIDNEY,Resistance
Nutlin-3a (-),ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),AN3CA_ENDOMETRIUM,Resistance
Nutlin-3a (-),ASPC1_PANCREAS,Resistance
Nutlin-3a (-),AU565_BREAST,Resistance
Nutlin-3a (-),AZ521_STOMACH,Resistance
Nutlin-3a (-),BCPAP_THYROID,Resistance
Nutlin-3a (-),BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),BFTC909_KIDNEY,Resistance
Nutlin-3a (-),BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),BT20_BREAST,Resistance
Nutlin-3a (-),BT474_BREAST,Resistance
Nutlin-3a (-),BT549_BREAST,Resistance
Nutlin-3a (-),BXPC3_PANCREAS,Resistance
Nutlin-3a (-),C2BBE1_LARGE_INTESTINE,Resistance
Nutlin-3a (-),C32_SKIN,Resistance
Nutlin-3a (-),C3A_LIVER,Resistance
Nutlin-3a (-),CAKI2_KIDNEY,Resistance
Nutlin-3a (-),CAL12T_LUNG,Resistance
Nutlin-3a (-),CAL27_UPPER_AERODIGESTIVE_TRACT,Resistance
Nutlin-3a (-),CAL78_BONE,Resistance
Nutlin-3a (-),CAL851_BREAST,Resistance
Nutlin-3a (-),CALU1_LUNG,Resistance
Nutlin-3a (-),CALU3_LUNG,Resistance
Nutlin-3a (-),CALU6_LUNG,Resistance
Nutlin-3a (-),CAMA1_BREAST,Resistance
Nutlin-3a (-),CAPAN2_PANCREAS,Resistance
Nutlin-3a (-),CAS1_CENTRAL_NERVOUS_SYSTEM,Resistance
Nutlin-3a (-),CCK81_LARGE_INTESTINE,Resistance
Nutlin-3a (-),CHL1_SKIN,Resistance
Nutlin-3a (-),CHP212_AUTONOMIC_GANGLIA,Resistance
Nutlin-3a (-),CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),COLO201_LARGE_INTESTINE,Resistance
Nutlin-3a (-),COLO205_LARGE_INTESTINE,Resistance
Nutlin-3a (-),COLO320_LARGE_INTESTINE,Resistance
Nutlin-3a (-),COLO678_LARGE_INTESTINE,Resistance
Nutlin-3a (-),COLO679_SKIN,Resistance
Nutlin-3a (-),COLO741_SKIN,Resistance
Nutlin-3a (-),CORL105_LUNG,Resistance
Nutlin-3a (-),CORL23_LUNG,Resistance
Nutlin-3a (-),COV318_OVARY,Resistance
Nutlin-3a (-),COV504_OVARY,Resistance
Nutlin-3a (-),DAOY_CENTRAL_NERVOUS_SYSTEM,Resistance
Nutlin-3a (-),DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,Resistance
Nutlin-3a (-),DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),DETROIT562_UPPER_AERODIGESTIVE_TRACT,Resistance
Nutlin-3a (-),DKMG_CENTRAL_NERVOUS_SYSTEM,Resistance
Nutlin-3a (-),DMS114_LUNG,Resistance
Nutlin-3a (-),DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),DU145_PROSTATE,Resistance
Nutlin-3a (-),DV90_LUNG,Resistance
Nutlin-3a (-),EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),EBC1_LUNG,Resistance
Nutlin-3a (-),EFE184_ENDOMETRIUM,Resistance
Nutlin-3a (-),EFM19_BREAST,Resistance
Nutlin-3a (-),EFO21_OVARY,Resistance
Nutlin-3a (-),EFO27_OVARY,Resistance
Nutlin-3a (-),EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),EN_ENDOMETRIUM,Resistance
Nutlin-3a (-),ES2_OVARY,Resistance
Nutlin-3a (-),ESS1_ENDOMETRIUM,Resistance
Nutlin-3a (-),F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),FADU_UPPER_AERODIGESTIVE_TRACT,Resistance
Nutlin-3a (-),FU97_STOMACH,Resistance
Nutlin-3a (-),FUOV1_OVARY,Resistance
Nutlin-3a (-),G361_SKIN,Resistance
Nutlin-3a (-),G401_SOFT_TISSUE,Resistance
Nutlin-3a (-),G402_SOFT_TISSUE,Resistance
Nutlin-3a (-),GAMG_CENTRAL_NERVOUS_SYSTEM,Resistance
Nutlin-3a (-),GB1_CENTRAL_NERVOUS_SYSTEM,Resistance
Nutlin-3a (-),GCIY_STOMACH,Resistance
Nutlin-3a (-),GCT_SOFT_TISSUE,Resistance
Nutlin-3a (-),GI1_CENTRAL_NERVOUS_SYSTEM,Resistance
Nutlin-3a (-),GMS10_CENTRAL_NERVOUS_SYSTEM,Resistance
Nutlin-3a (-),GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),H4_CENTRAL_NERVOUS_SYSTEM,Resistance
Nutlin-3a (-),HARA_LUNG,Resistance
Nutlin-3a (-),HCC1187_BREAST,Resistance
Nutlin-3a (-),HCC1395_BREAST,Resistance
Nutlin-3a (-),HCC15_LUNG,Resistance
Nutlin-3a (-),HCC1569_BREAST,Resistance
Nutlin-3a (-),HCC1806_BREAST,Resistance
Nutlin-3a (-),HCC1954_BREAST,Resistance
Nutlin-3a (-),HCC2935_LUNG,Resistance
Nutlin-3a (-),HCC4006_LUNG,Resistance
Nutlin-3a (-),HCC44_LUNG,Resistance
Nutlin-3a (-),HCC56_LARGE_INTESTINE,Resistance
Nutlin-3a (-),HCC70_BREAST,Resistance
Nutlin-3a (-),HCC78_LUNG,Resistance
Nutlin-3a (-),HCC827_LUNG,Resistance
Nutlin-3a (-),HCT116_LARGE_INTESTINE,Resistance
Nutlin-3a (-),HCT15_LARGE_INTESTINE,Resistance
Nutlin-3a (-),HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),HDQP1_BREAST,Resistance
Nutlin-3a (-),HEC151_ENDOMETRIUM,Resistance
Nutlin-3a (-),HEC1A_ENDOMETRIUM,Resistance
Nutlin-3a (-),HEC1B_ENDOMETRIUM,Resistance
Nutlin-3a (-),HEC251_ENDOMETRIUM,Resistance
Nutlin-3a (-),HEC265_ENDOMETRIUM,Resistance
Nutlin-3a (-),HEC59_ENDOMETRIUM,Resistance
Nutlin-3a (-),HEC6_ENDOMETRIUM,Resistance
Nutlin-3a (-),HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),HEP3B217_LIVER,Resistance
Nutlin-3a (-),HEPG2_LIVER,Resistance
Nutlin-3a (-),HEYA8_OVARY,Resistance
Nutlin-3a (-),HGC27_STOMACH,Resistance
Nutlin-3a (-),HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Nutlin-3a (-),HLE_LIVER,Resistance
Nutlin-3a (-),HLF_LIVER,Resistance
Nutlin-3a (-),HMC18_BREAST,Resistance
Nutlin-3a (-),HMCB_SKIN,Resistance
Nutlin-3a (-),HOS_BONE,Resistance
Nutlin-3a (-),HPAC_PANCREAS,Resistance
Nutlin-3a (-),HPAFII_PANCREAS,Resistance
Nutlin-3a (-),HS229T_LUNG,Resistance
Nutlin-3a (-),HS294T_SKIN,Resistance
Nutlin-3a (-),HS578T_BREAST,Resistance
